device name,device type,product id,shortname,fullname,type [options...] \| (min/max),uom,writeable,discovery entityid v3.4, discovery entityid
GB125/GB135/MC10,Boiler,72,wwactive,active,boolean, ,false,binary_sensor.boiler_active,binary_sensor.boiler_wwactive
GB125/GB135/MC10,Boiler,72,ww3wayvalve,3-way valve active,boolean, ,false,binary_sensor.boiler_3-way_valve_active,binary_sensor.boiler_ww3wayvalve
GB125/GB135/MC10,Boiler,72,wwsetpumppower,set pump power,uint (>=0<=100),%,false,sensor.boiler_set_pump_power,sensor.boiler_wwsetpumppower
GB125/GB135/MC10,Boiler,72,wwmixertemp,mixer temperature,ushort (>=0<=3199),C,false,sensor.boiler_mixer_temperature,sensor.boiler_wwmixertemp
GB125/GB135/MC10,Boiler,72,wwcylmiddletemp,cylinder middle temperature (TS3),ushort (>=0<=3199),C,false,sensor.boiler_cylinder_middle_temperature_(TS3),sensor.boiler_wwcylmiddletemp
GB125/GB135/MC10,Boiler,72,wwstarts,starts,ulong (>=0<=65533), ,false,sensor.boiler_starts,sensor.boiler_wwstarts
GB125/GB135/MC10,Boiler,72,wwworkm,active time,time (>=0<=65533),minutes,false,sensor.boiler_active_time,sensor.boiler_wwworkm
Cascade CM10,Boiler,81,reset,Reset,cmd [-\|maintenance\|error], ,true,sensor.boiler_Reset,sensor.boiler_reset
Cascade CM10,Boiler,81,heatingactive,heating active,boolean, ,false,binary_sensor.boiler_heating_active,binary_sensor.boiler_heatingactive
Cascade CM10,Boiler,81,tapwateractive,tapwater active,boolean, ,false,binary_sensor.boiler_tapwater_active,binary_sensor.boiler_tapwateractive
Cascade CM10,Boiler,81,selflowtemp,selected flow temperature,uint (>=0<=254),C,true,number.boiler_selected_flow_temperature,number.boiler_selflowtemp
Cascade CM10,Boiler,81,selburnpow,burner selected max power,uint (>=0<=254),%,true,number.boiler_burner_selected_max_power,number.boiler_selburnpow
Cascade CM10,Boiler,81,heatingpumpmod,heating pump modulation,uint (>=0<=100),%,false,sensor.boiler_heating_pump_modulation,sensor.boiler_heatingpumpmod
Cascade CM10,Boiler,81,heatingpump2mod,heating pump 2 modulation,uint (>=0<=100),%,false,sensor.boiler_heating_pump_2_modulation,sensor.boiler_heatingpump2mod
Cascade CM10,Boiler,81,outdoortemp,outside temperature,short (>=-3199<=3199),C,false,sensor.boiler_outside_temperature,sensor.boiler_outdoortemp
Cascade CM10,Boiler,81,curflowtemp,current flow temperature,ushort (>=0<=3199),C,false,sensor.boiler_current_flow_temperature,sensor.boiler_curflowtemp
Cascade CM10,Boiler,81,rettemp,return temperature,ushort (>=0<=3199),C,false,sensor.boiler_return_temperature,sensor.boiler_rettemp
Cascade CM10,Boiler,81,switchtemp,mixing switch temperature,ushort (>=0<=3199),C,false,sensor.boiler_mixing_switch_temperature,sensor.boiler_switchtemp
Cascade CM10,Boiler,81,syspress,system pressure,uint (>=0<=25),bar,false,sensor.boiler_system_pressure,sensor.boiler_syspress
Cascade CM10,Boiler,81,boiltemp,actual boiler temperature,ushort (>=0<=3199),C,false,sensor.boiler_actual_boiler_temperature,sensor.boiler_boiltemp
Cascade CM10,Boiler,81,exhausttemp,exhaust temperature,ushort (>=0<=3199),C,false,sensor.boiler_exhaust_temperature,sensor.boiler_exhausttemp
Cascade CM10,Boiler,81,burngas,gas,boolean, ,false,binary_sensor.boiler_gas,binary_sensor.boiler_burngas
Cascade CM10,Boiler,81,burngas2,gas stage 2,boolean, ,false,binary_sensor.boiler_gas_stage_2,binary_sensor.boiler_burngas2
Cascade CM10,Boiler,81,flamecurr,flame current,ushort (>=0<=3199),µA,false,sensor.boiler_flame_current,sensor.boiler_flamecurr
Cascade CM10,Boiler,81,heatingpump,heating pump,boolean, ,false,binary_sensor.boiler_heating_pump,binary_sensor.boiler_heatingpump
Cascade CM10,Boiler,81,fanwork,fan,boolean, ,false,binary_sensor.boiler_fan,binary_sensor.boiler_fanwork
Cascade CM10,Boiler,81,ignwork,ignition,boolean, ,false,binary_sensor.boiler_ignition,binary_sensor.boiler_ignwork
Cascade CM10,Boiler,81,oilpreheat,oil preheating,boolean, ,false,binary_sensor.boiler_oil_preheating,binary_sensor.boiler_oilpreheat
Cascade CM10,Boiler,81,heatingactivated,heating activated,boolean, ,true,switch.boiler_heating_activated,switch.boiler_heatingactivated
Cascade CM10,Boiler,81,heatingtemp,heating temperature,uint (>=0<=254),C,true,number.boiler_heating_temperature,number.boiler_heatingtemp
Cascade CM10,Boiler,81,pumpmodmax,boiler pump max power,uint (>=0<=100),%,true,number.boiler_boiler_pump_max_power,number.boiler_pumpmodmax
Cascade CM10,Boiler,81,pumpmodmin,boiler pump min power,uint (>=0<=100),%,true,number.boiler_boiler_pump_min_power,number.boiler_pumpmodmin
Cascade CM10,Boiler,81,pumpdelay,pump delay,uint (>=0<=254),minutes,true,number.boiler_pump_delay,number.boiler_pumpdelay
Cascade CM10,Boiler,81,burnminperiod,burner min period,uint (>=0<=254),minutes,true,number.boiler_burner_min_period,number.boiler_burnminperiod
Cascade CM10,Boiler,81,burnminpower,burner min power,uint (>=0<=100),%,true,number.boiler_burner_min_power,number.boiler_burnminpower
Cascade CM10,Boiler,81,burnmaxpower,burner max power,uint (>=0<=254),%,true,number.boiler_burner_max_power,number.boiler_burnmaxpower
Cascade CM10,Boiler,81,boilhyston,hysteresis on temperature,int (>=-126<=126),C,true,number.boiler_hysteresis_on_temperature,number.boiler_boilhyston
Cascade CM10,Boiler,81,boilhystoff,hysteresis off temperature,int (>=-126<=126),C,true,number.boiler_hysteresis_off_temperature,number.boiler_boilhystoff
Cascade CM10,Boiler,81,boil2hyston,hysteresis stage 2 on temperature,int (>=-20<=0),C,true,number.boiler_hysteresis_stage_2_on_temperature,number.boiler_boil2hyston
Cascade CM10,Boiler,81,boil2hystoff,hysteresis stage 2 off temperature,int (>=0<=20),C,true,number.boiler_hysteresis_stage_2_off_temperature,number.boiler_boil2hystoff
Cascade CM10,Boiler,81,setflowtemp,set flow temperature,uint (>=0<=254),C,false,sensor.boiler_set_flow_temperature,sensor.boiler_setflowtemp
Cascade CM10,Boiler,81,setburnpow,burner set power,uint (>=0<=100),%,false,sensor.boiler_burner_set_power,sensor.boiler_setburnpow
Cascade CM10,Boiler,81,curburnpow,burner current power,uint (>=0<=100),%,false,sensor.boiler_burner_current_power,sensor.boiler_curburnpow
Cascade CM10,Boiler,81,burnstarts,burner starts,ulong (>=0<=65533), ,false,sensor.boiler_burner_starts,sensor.boiler_burnstarts
Cascade CM10,Boiler,81,burnworkmin,total burner operating time,time (>=0<=65533),minutes,false,sensor.boiler_total_burner_operating_time,sensor.boiler_burnworkmin
Cascade CM10,Boiler,81,burn2workmin,burner stage 2 operating time,time (>=0<=65533),minutes,false,sensor.boiler_burner_stage_2_operating_time,sensor.boiler_burn2workmin
Cascade CM10,Boiler,81,heatworkmin,total heat operating time,time (>=0<=65533),minutes,false,sensor.boiler_total_heat_operating_time,sensor.boiler_heatworkmin
Cascade CM10,Boiler,81,heatstarts,burner starts heating,ulong (>=0<=65533), ,false,sensor.boiler_burner_starts_heating,sensor.boiler_heatstarts
Cascade CM10,Boiler,81,ubauptime,total UBA operating time,time (>=0<=65533),minutes,false,sensor.boiler_total_UBA_operating_time,sensor.boiler_ubauptime
Cascade CM10,Boiler,81,lastcode,last error code,string, ,false,sensor.boiler_last_error_code,sensor.boiler_lastcode
Cascade CM10,Boiler,81,servicecode,service code,string, ,false,sensor.boiler_service_code,sensor.boiler_servicecode
Cascade CM10,Boiler,81,servicecodenumber,service code number,ushort (>=0<=31999), ,false,sensor.boiler_service_code_number,sensor.boiler_servicecodenumber
Cascade CM10,Boiler,81,maintenancemessage,maintenance message,string, ,false,sensor.boiler_maintenance_message,sensor.boiler_maintenancemessage
Cascade CM10,Boiler,81,maintenance,maintenance scheduled,enum [off\|time\|date\|manual], ,true,select.boiler_maintenance_scheduled,select.boiler_maintenance
Cascade CM10,Boiler,81,maintenancetime,time to next maintenance,ushort (>=0<=31999),hours,true,number.boiler_time_to_next_maintenance,number.boiler_maintenancetime
Cascade CM10,Boiler,81,maintenancedate,next maintenance date,string, ,true,sensor.boiler_next_maintenance_date,sensor.boiler_maintenancedate
Cascade CM10,Boiler,81,emergencyops,emergency operation,boolean, ,true,switch.boiler_emergency_operation,switch.boiler_emergencyops
Cascade CM10,Boiler,81,emergencytemp,emergency temperature,uint (>=15<=70),C,true,number.boiler_emergency_temperature,number.boiler_emergencytemp
Cascade CM10,Boiler,81,wwtapactivated,turn on/off,boolean, ,true,switch.boiler_turn_on/off,switch.boiler_wwtapactivated
Cascade CM10,Boiler,81,wwsettemp,set temperature,uint (>=0<=254),C,false,sensor.boiler_set_temperature,sensor.boiler_wwsettemp
Cascade CM10,Boiler,81,wwseltemp,selected temperature,uint (>=0<=254),C,true,number.boiler_selected_temperature,number.boiler_wwseltemp
Cascade CM10,Boiler,81,wwseltemplow,selected lower temperature,uint (>=0<=254),C,true,number.boiler_selected_lower_temperature,number.boiler_wwseltemplow
Cascade CM10,Boiler,81,wwseltempoff,selected temperature for off,uint (>=0<=254),C,false,sensor.boiler_selected_temperature_for_off,sensor.boiler_wwseltempoff
Cascade CM10,Boiler,81,wwseltempsingle,single charge temperature,uint (>=0<=254),C,true,number.boiler_single_charge_temperature,number.boiler_wwseltempsingle
Cascade CM10,Boiler,81,wwsolartemp,solar boiler temperature,ushort (>=0<=3199),C,false,sensor.boiler_solar_boiler_temperature,sensor.boiler_wwsolartemp
Cascade CM10,Boiler,81,wwtype,type,enum [off\|flow\|buffered flow\|buffer\|layered buffer], ,false,sensor.boiler_type,sensor.boiler_wwtype
Cascade CM10,Boiler,81,wwcomfort,comfort,enum [hot\|eco\|intelligent], ,true,select.boiler_comfort,select.boiler_wwcomfort
Cascade CM10,Boiler,81,wwcomfort1,comfort mode,enum [high comfort\|eco], ,true,select.boiler_comfort_mode,select.boiler_wwcomfort1
Cascade CM10,Boiler,81,wwflowtempoffset,flow temperature offset,uint (>=0<=100),C,true,number.boiler_flow_temperature_offset,number.boiler_wwflowtempoffset
Cascade CM10,Boiler,81,wwchargeoptimization,charge optimization,boolean, ,true,switch.boiler_charge_optimization,switch.boiler_wwchargeoptimization
Cascade CM10,Boiler,81,wwmaxpower,max power,uint (>=0<=254),%,true,number.boiler_max_power,number.boiler_wwmaxpower
Cascade CM10,Boiler,81,wwmaxtemp,maximum temperature,uint (>=0<=70),C,true,number.boiler_maximum_temperature,number.boiler_wwmaxtemp
Cascade CM10,Boiler,81,wwcircpump,circulation pump available,boolean, ,true,switch.boiler_circulation_pump_available,switch.boiler_wwcircpump
Cascade CM10,Boiler,81,wwchargetype,charging type,enum [chargepump\|3-way valve], ,false,sensor.boiler_charging_type,sensor.boiler_wwchargetype
Cascade CM10,Boiler,81,wwhyston,hysteresis on temperature,int (>=-126<=126),C,true,number.boiler_hysteresis_on_temperature,number.boiler_wwhyston
Cascade CM10,Boiler,81,wwhystoff,hysteresis off temperature,int (>=-126<=126),C,true,number.boiler_hysteresis_off_temperature,number.boiler_wwhystoff
Cascade CM10,Boiler,81,wwdisinfectiontemp,disinfection temperature,uint (>=0<=254),C,true,number.boiler_disinfection_temperature,number.boiler_wwdisinfectiontemp
Cascade CM10,Boiler,81,wwcircmode,circulation pump mode,enum [1x3min\|2x3min\|3x3min\|4x3min\|5x3min\|6x3min\|continuous], ,true,select.boiler_circulation_pump_mode,select.boiler_wwcircmode
Cascade CM10,Boiler,81,wwcirc,circulation active,boolean, ,true,switch.boiler_circulation_active,switch.boiler_wwcirc
Cascade CM10,Boiler,81,wwcurtemp,current intern temperature,ushort (>=0<=3199),C,false,sensor.boiler_current_intern_temperature,sensor.boiler_wwcurtemp
Cascade CM10,Boiler,81,wwcurtemp2,current extern temperature,ushort (>=0<=3199),C,false,sensor.boiler_current_extern_temperature,sensor.boiler_wwcurtemp2
Cascade CM10,Boiler,81,wwcurflow,current tap water flow,uint (>=0<=25),l/min,false,sensor.boiler_current_tap_water_flow,sensor.boiler_wwcurflow
Cascade CM10,Boiler,81,wwstoragetemp1,storage intern temperature,ushort (>=0<=3199),C,false,sensor.boiler_storage_intern_temperature,sensor.boiler_wwstoragetemp1
Cascade CM10,Boiler,81,wwstoragetemp2,storage extern temperature,ushort (>=0<=3199),C,false,sensor.boiler_storage_extern_temperature,sensor.boiler_wwstoragetemp2
Cascade CM10,Boiler,81,wwactivated,activated,boolean, ,true,switch.boiler_activated,switch.boiler_wwactivated
Cascade CM10,Boiler,81,wwonetime,one time charging,boolean, ,true,switch.boiler_one_time_charging,switch.boiler_wwonetime
Cascade CM10,Boiler,81,wwdisinfecting,disinfecting,boolean, ,true,switch.boiler_disinfecting,switch.boiler_wwdisinfecting
Cascade CM10,Boiler,81,wwcharging,charging,boolean, ,false,binary_sensor.boiler_charging,binary_sensor.boiler_wwcharging
Cascade CM10,Boiler,81,wwrecharging,recharging,boolean, ,false,binary_sensor.boiler_recharging,binary_sensor.boiler_wwrecharging
Cascade CM10,Boiler,81,wwtempok,temperature ok,boolean, ,false,binary_sensor.boiler_temperature_ok,binary_sensor.boiler_wwtempok
Cascade CM10,Boiler,81,wwactive,active,boolean, ,false,binary_sensor.boiler_active,binary_sensor.boiler_wwactive
Cascade CM10,Boiler,81,ww3wayvalve,3-way valve active,boolean, ,false,binary_sensor.boiler_3-way_valve_active,binary_sensor.boiler_ww3wayvalve
Cascade CM10,Boiler,81,wwsetpumppower,set pump power,uint (>=0<=100),%,false,sensor.boiler_set_pump_power,sensor.boiler_wwsetpumppower
Cascade CM10,Boiler,81,wwmixertemp,mixer temperature,ushort (>=0<=3199),C,false,sensor.boiler_mixer_temperature,sensor.boiler_wwmixertemp
Cascade CM10,Boiler,81,wwcylmiddletemp,cylinder middle temperature (TS3),ushort (>=0<=3199),C,false,sensor.boiler_cylinder_middle_temperature_(TS3),sensor.boiler_wwcylmiddletemp
Cascade CM10,Boiler,81,wwstarts,starts,ulong (>=0<=65533), ,false,sensor.boiler_starts,sensor.boiler_wwstarts
Cascade CM10,Boiler,81,wwworkm,active time,time (>=0<=65533),minutes,false,sensor.boiler_active_time,sensor.boiler_wwworkm
Logamax Plus GB022,Boiler,84,reset,Reset,cmd [-\|maintenance\|error], ,true,sensor.boiler_Reset,sensor.boiler_reset
Logamax Plus GB022,Boiler,84,heatingactive,heating active,boolean, ,false,binary_sensor.boiler_heating_active,binary_sensor.boiler_heatingactive
Logamax Plus GB022,Boiler,84,tapwateractive,tapwater active,boolean, ,false,binary_sensor.boiler_tapwater_active,binary_sensor.boiler_tapwateractive
Logamax Plus GB022,Boiler,84,selflowtemp,selected flow temperature,uint (>=0<=254),C,true,number.boiler_selected_flow_temperature,number.boiler_selflowtemp
Logamax Plus GB022,Boiler,84,selburnpow,burner selected max power,uint (>=0<=254),%,true,number.boiler_burner_selected_max_power,number.boiler_selburnpow
Logamax Plus GB022,Boiler,84,heatingpumpmod,heating pump modulation,uint (>=0<=100),%,false,sensor.boiler_heating_pump_modulation,sensor.boiler_heatingpumpmod
Logamax Plus GB022,Boiler,84,heatingpump2mod,heating pump 2 modulation,uint (>=0<=100),%,false,sensor.boiler_heating_pump_2_modulation,sensor.boiler_heatingpump2mod
Logamax Plus GB022,Boiler,84,outdoortemp,outside temperature,short (>=-3199<=3199),C,false,sensor.boiler_outside_temperature,sensor.boiler_outdoortemp
Logamax Plus GB022,Boiler,84,curflowtemp,current flow temperature,ushort (>=0<=3199),C,false,sensor.boiler_current_flow_temperature,sensor.boiler_curflowtemp
Logamax Plus GB022,Boiler,84,rettemp,return temperature,ushort (>=0<=3199),C,false,sensor.boiler_return_temperature,sensor.boiler_rettemp
Logamax Plus GB022,Boiler,84,switchtemp,mixing switch temperature,ushort (>=0<=3199),C,false,sensor.boiler_mixing_switch_temperature,sensor.boiler_switchtemp
Logamax Plus GB022,Boiler,84,syspress,system pressure,uint (>=0<=25),bar,false,sensor.boiler_system_pressure,sensor.boiler_syspress
Logamax Plus GB022,Boiler,84,boiltemp,actual boiler temperature,ushort (>=0<=3199),C,false,sensor.boiler_actual_boiler_temperature,sensor.boiler_boiltemp
Logamax Plus GB022,Boiler,84,exhausttemp,exhaust temperature,ushort (>=0<=3199),C,false,sensor.boiler_exhaust_temperature,sensor.boiler_exhausttemp
Logamax Plus GB022,Boiler,84,burngas,gas,boolean, ,false,binary_sensor.boiler_gas,binary_sensor.boiler_burngas
Logamax Plus GB022,Boiler,84,burngas2,gas stage 2,boolean, ,false,binary_sensor.boiler_gas_stage_2,binary_sensor.boiler_burngas2
Logamax Plus GB022,Boiler,84,flamecurr,flame current,ushort (>=0<=3199),µA,false,sensor.boiler_flame_current,sensor.boiler_flamecurr
Logamax Plus GB022,Boiler,84,heatingpump,heating pump,boolean, ,false,binary_sensor.boiler_heating_pump,binary_sensor.boiler_heatingpump
Logamax Plus GB022,Boiler,84,fanwork,fan,boolean, ,false,binary_sensor.boiler_fan,binary_sensor.boiler_fanwork
Logamax Plus GB022,Boiler,84,ignwork,ignition,boolean, ,false,binary_sensor.boiler_ignition,binary_sensor.boiler_ignwork
Logamax Plus GB022,Boiler,84,oilpreheat,oil preheating,boolean, ,false,binary_sensor.boiler_oil_preheating,binary_sensor.boiler_oilpreheat
Logamax Plus GB022,Boiler,84,heatingactivated,heating activated,boolean, ,true,switch.boiler_heating_activated,switch.boiler_heatingactivated
Logamax Plus GB022,Boiler,84,heatingtemp,heating temperature,uint (>=0<=254),C,true,number.boiler_heating_temperature,number.boiler_heatingtemp
Logamax Plus GB022,Boiler,84,pumpmodmax,boiler pump max power,uint (>=0<=100),%,true,number.boiler_boiler_pump_max_power,number.boiler_pumpmodmax
Logamax Plus GB022,Boiler,84,pumpmodmin,boiler pump min power,uint (>=0<=100),%,true,number.boiler_boiler_pump_min_power,number.boiler_pumpmodmin
Logamax Plus GB022,Boiler,84,pumpdelay,pump delay,uint (>=0<=254),minutes,true,number.boiler_pump_delay,number.boiler_pumpdelay
Logamax Plus GB022,Boiler,84,burnminperiod,burner min period,uint (>=0<=254),minutes,true,number.boiler_burner_min_period,number.boiler_burnminperiod
Logamax Plus GB022,Boiler,84,burnminpower,burner min power,uint (>=0<=100),%,true,number.boiler_burner_min_power,number.boiler_burnminpower
Logamax Plus GB022,Boiler,84,burnmaxpower,burner max power,uint (>=0<=254),%,true,number.boiler_burner_max_power,number.boiler_burnmaxpower
Logamax Plus GB022,Boiler,84,boilhyston,hysteresis on temperature,int (>=-126<=126),C,true,number.boiler_hysteresis_on_temperature,number.boiler_boilhyston
Logamax Plus GB022,Boiler,84,boilhystoff,hysteresis off temperature,int (>=-126<=126),C,true,number.boiler_hysteresis_off_temperature,number.boiler_boilhystoff
Logamax Plus GB022,Boiler,84,boil2hyston,hysteresis stage 2 on temperature,int (>=-20<=0),C,true,number.boiler_hysteresis_stage_2_on_temperature,number.boiler_boil2hyston
Logamax Plus GB022,Boiler,84,boil2hystoff,hysteresis stage 2 off temperature,int (>=0<=20),C,true,number.boiler_hysteresis_stage_2_off_temperature,number.boiler_boil2hystoff
Logamax Plus GB022,Boiler,84,setflowtemp,set flow temperature,uint (>=0<=254),C,false,sensor.boiler_set_flow_temperature,sensor.boiler_setflowtemp
Logamax Plus GB022,Boiler,84,setburnpow,burner set power,uint (>=0<=100),%,false,sensor.boiler_burner_set_power,sensor.boiler_setburnpow
Logamax Plus GB022,Boiler,84,curburnpow,burner current power,uint (>=0<=100),%,false,sensor.boiler_burner_current_power,sensor.boiler_curburnpow
